  Frequency            , I(Rload)             
  1.531087461682e+03  ,2.133203279793e-05  
  1.534616982799e+03  ,2.133269953130e-05  
  1.538154640303e+03  ,2.133336932066e-05  
  1.541700452949e+03  ,2.133404214972e-05  
  1.545254439538e+03  ,2.133471810878e-05  
  1.548816618912e+03  ,2.133539712831e-05  
  1.552387009958e+03  ,2.133607927218e-05  
  1.555965631605e+03  ,2.133676635724e-05  
  1.559552502827e+03  ,2.133745478162e-05  
  1.563147642641e+03  ,2.133814633526e-05  
  1.566751070108e+03  ,2.133884108281e-05  
  1.570362804333e+03  ,2.133953900802e-05  
  1.573982864466e+03  ,2.134024012163e-05  
  1.577611269699e+03  ,2.134094446164e-05  
  1.581248039270e+03  ,2.134165201171e-05  
  1.584893192461e+03  ,2.134236283738e-05  
  1.588546748598e+03  ,2.134307689498e-05  
  1.592208727051e+03  ,2.134379422285e-05  
  1.595879147236e+03  ,2.134451663762e-05  
  1.599558028614e+03  ,2.134524056678e-05  
  1.603245390690e+03  ,2.134596779957e-05  
  1.606941253013e+03  ,2.134669837487e-05  
  1.610645635178e+03  ,2.134743230402e-05  
  1.614358556826e+03  ,2.134816957049e-05  
  1.618080037643e+03  ,2.134891024136e-05  
  1.621810097359e+03  ,2.134965430023e-05  
  1.625548755750e+03  ,2.135040175854e-05  
  1.629296032639e+03  ,2.135115262773e-05  
  1.633051947894e+03  ,2.135190694748e-05  
  1.636816521428e+03  ,2.135266653437e-05  
  1.640589773199e+03  ,2.135342779030e-05  
  1.644371723215e+03  ,2.135419250356e-05  
  1.648162391525e+03  ,2.135496074264e-05  
  1.651961798229e+03  ,2.135573249100e-05  
  1.655769963469e+03  ,2.135650778906e-05  
  1.659586907437e+03  ,2.135728662019e-05  
  1.663412650370e+03  ,2.135806902497e-05  
  1.667247212551e+03  ,2.135885501551e-05  
  1.671090614310e+03  ,2.135964460390e-05  
  1.674942876026e+03  ,2.136043960651e-05  
  1.678804018122e+03  ,2.136123645597e-05  
  1.682674061070e+03  ,2.136203693990e-05  
  1.686553025388e+03  ,2.136284107052e-05  
  1.690440931643e+03  ,2.136364888925e-05  
  1.694337800447e+03  ,2.136446043777e-05  
  1.698243652461e+03  ,2.136527567019e-05  
  1.702158508395e+03  ,2.136609462816e-05  
  1.706082389003e+03  ,2.136691735369e-05  
  1.710015315090e+03  ,2.136774566313e-05  
  1.713957307508e+03  ,2.136857593243e-05  
  1.717908387157e+03  ,2.136940997788e-05  
  1.721868574986e+03  ,2.137024787154e-05  
  1.725837891990e+03  ,2.137108959670e-05  
  1.729816359215e+03  ,2.137193516626e-05  
  1.733803997754e+03  ,2.137278459316e-05  
  1.737800828749e+03  ,2.137363792031e-05  
  1.741806873391e+03  ,2.137449516091e-05  
  1.745822152920e+03  ,2.137535632815e-05  
  1.749846688624e+03  ,2.137622320800e-05  
  1.753880501841e+03  ,2.137709226814e-05  
  1.757923613958e+03  ,2.137796529471e-05  
  1.761976046411e+03  ,2.137884233143e-05  
  1.766037820686e+03  ,2.137972336140e-05  
  1.770108958317e+03  ,2.138060842850e-05  
  1.774189480890e+03  ,2.138149751575e-05  
  1.778279410039e+03  ,2.138239069791e-05  
  1.782378767448e+03  ,2.138328976042e-05  
  1.786487574852e+03  ,2.138419114308e-05  
  1.790605854035e+03  ,2.138509663133e-05  
  1.794733626832e+03  ,2.138600626987e-05  
  1.798870915128e+03  ,2.138692004167e-05  
  1.803017740859e+03  ,2.138783802268e-05  
  1.807174126011e+03  ,2.138876019603e-05  
  1.811340092619e+03  ,2.138968657576e-05  
  1.815515662773e+03  ,2.139061717599e-05  
  1.819700858610e+03  ,2.139155387518e-05  
  1.823895702319e+03  ,2.139249302175e-05  
  1.828100216142e+03  ,2.139343646307e-05  
  1.832314422371e+03  ,2.139438421358e-05  
  1.836538343348e+03  ,2.139533628773e-05  
  1.840772001469e+03  ,2.139629273173e-05  
  1.845015419179e+03  ,2.139725352852e-05  
  1.849268618978e+03  ,2.139821875637e-05  
  1.853531623414e+03  ,2.139919016738e-05  
  1.857804455091e+03  ,2.140016420616e-05  
  1.862087136663e+03  ,2.140114268861e-05  
  1.866379690834e+03  ,2.140212566175e-05  
  1.870682140365e+03  ,2.140311310849e-05  
  1.874994508067e+03  ,2.140410507608e-05  
  1.879316816803e+03  ,2.140510157970e-05  
  1.883649089489e+03  ,2.140610263457e-05  
  1.887991349096e+03  ,2.140711008876e-05  
  1.892343618645e+03  ,2.140812029192e-05  
  1.896705921211e+03  ,2.140913512484e-05  
  1.901078279923e+03  ,2.141015460310e-05  
  1.905460717963e+03  ,2.141117874228e-05  
  1.909853258566e+03  ,2.141220755803e-05  
  1.914255925021e+03  ,2.141324106599e-05  
  1.918668740670e+03  ,2.141427928187e-05  
  1.923091728910e+03  ,2.141532405410e-05  
  1.927524913191e+03  ,2.141637179935e-05  
  1.931968317017e+03  ,2.141742430007e-05  
  1.936421963946e+03  ,2.141848163875e-05  
  1.940885877592e+03  ,2.141954376488e-05  
  1.945360081622e+03  ,2.142061079478e-05  
  1.949844599758e+03  ,2.142168264436e-05  
  1.954339455775e+03  ,2.142276122947e-05  
  1.958844673506e+03  ,2.142384290128e-05  
  1.963360276836e+03  ,2.142492950888e-05  
  1.967886289706e+03  ,2.142602110264e-05  
  1.972422736115e+03  ,2.142711766538e-05  
  1.976969640112e+03  ,2.142821921367e-05  
  1.981527025805e+03  ,2.142932583226e-05  
  1.986094917357e+03  ,2.143043926827e-05  
  1.990673338987e+03  ,2.143155597583e-05  
  1.995262314969e+03  ,2.143267780462e-05  
  1.999861869632e+03  ,2.143380473742e-05  
  2.004472027365e+03  ,2.143493679125e-05  
  2.009092812608e+03  ,2.143607405222e-05  
  2.013724249862e+03  ,2.143721646860e-05  
  2.018366363681e+03  ,2.143836588988e-05  
  2.023019178678e+03  ,2.143951877275e-05  
  2.027682719521e+03  ,2.144067689776e-05  
  2.032357010936e+03  ,2.144184031728e-05  
  2.037042077705e+03  ,2.144300904902e-05  
  2.041737944669e+03  ,2.144418311070e-05  
  2.046444636724e+03  ,2.144536431719e-05  
  2.051162178825e+03  ,2.144654909203e-05  
  2.055890595984e+03  ,2.144773928557e-05  
  2.060629913270e+03  ,2.144893491594e-05  
  2.065380155810e+03  ,2.145013596579e-05  
  2.070141348791e+03  ,2.145134252422e-05  
  2.074913517455e+03  ,2.145255457403e-05  
  2.079696687103e+03  ,2.145377392987e-05  
  2.084490883097e+03  ,2.145499705298e-05  
  2.089296130854e+03  ,2.145622575841e-05  
  2.094112455851e+03  ,2.145746006478e-05  
  2.098939883623e+03  ,2.145869995467e-05  
  2.103778439766e+03  ,2.145994555493e-05  
  2.108628149933e+03  ,2.146119860809e-05  
  2.113489039836e+03  ,2.146245554127e-05  
  2.118361135248e+03  ,2.146371824191e-05  
  2.123244462000e+03  ,2.146498665637e-05  
  2.128139045982e+03  ,2.146626087663e-05  
  2.133044913146e+03  ,2.146754088544e-05  
  2.137962089502e+03  ,2.146882853382e-05  
  2.142890601120e+03  ,2.147012025089e-05  
  2.147830474130e+03  ,2.147141785137e-05  
  2.152781734724e+03  ,2.147272135482e-05  
  2.157744409152e+03  ,2.147403078081e-05  
  2.162718523727e+03  ,2.147534618609e-05  
  2.167704104819e+03  ,2.147666938503e-05  
  2.172701178863e+03  ,2.147799677123e-05  
  2.177709772353e+03  ,2.147933023376e-05  
  2.182729911843e+03  ,2.148066975544e-05  
  2.187761623949e+03  ,2.148201539386e-05  
  2.192804935350e+03  ,2.148336713175e-05  
  2.197859872784e+03  ,2.148472682075e-05  
  2.202926463053e+03  ,2.148609093139e-05  
  2.208004733019e+03  ,2.148746120253e-05  
  2.213094709605e+03  ,2.148883776833e-05  
  2.218196419800e+03  ,2.149022053568e-05  
  2.223309890651e+03  ,2.149160963933e-05  
  2.228435149270e+03  ,2.149300685530e-05  
  2.233572222830e+03  ,2.149440861819e-05  
  2.238721138568e+03  ,2.149581674218e-05  
  2.243881923782e+03  ,2.149723128674e-05  
  2.249054605835e+03  ,2.149865227318e-05  
  2.254239212152e+03  ,2.150008151535e-05  
  2.259435770221e+03  ,2.150151544949e-05  
  2.264644307593e+03  ,2.150295592848e-05  
  2.269864851883e+03  ,2.150440293512e-05  
  2.275097430772e+03  ,2.150585652991e-05  
  2.280342072000e+03  ,2.150731852659e-05  
  2.285598803375e+03  ,2.150878536303e-05  
  2.290867652767e+03  ,2.151025889244e-05  
  2.296148648112e+03  ,2.151173909765e-05  
  2.301441817408e+03  ,2.151322604007e-05  
  2.306747188720e+03  ,2.151471974197e-05  
  2.312064790175e+03  ,2.151622205645e-05  
  2.317394649968e+03  ,2.151772934428e-05  
  2.322736796357e+03  ,2.151924353825e-05  
  2.328091257665e+03  ,2.152076458159e-05  
  2.333458062281e+03  ,2.152229253674e-05  
  2.338837238659e+03  ,2.152382925710e-05  
  2.344228815319e+03  ,2.152537110428e-05  
  2.349632820848e+03  ,2.152692001227e-05  
  2.355049283896e+03  ,2.152847596420e-05  
  2.360478233180e+03  ,2.153003890247e-05  
  2.365919697485e+03  ,2.153161076123e-05  
  2.371373705661e+03  ,2.153318798418e-05  
  2.376840286624e+03  ,2.153477238496e-05  
  2.382319469358e+03  ,2.153636398726e-05  
  2.387811282913e+03  ,2.153796281480e-05  
  2.393315756405e+03  ,2.153957068059e-05  
  2.398832919019e+03  ,2.154118402984e-05  
  2.404362800006e+03  ,2.154280475807e-05  
  2.409905428686e+03  ,2.154443272477e-05  
  2.415460834445e+03  ,2.154606999002e-05  
  2.421029046736e+03  ,2.154771283569e-05  
  2.426610095082e+03  ,2.154936315769e-05  
  2.432204009073e+03  ,2.155102098063e-05  
  2.437810818368e+03  ,2.155268632921e-05  
  2.443430552694e+03  ,2.155436101614e-05  
  2.449063241844e+03  ,2.155604149004e-05  
  2.454708915685e+03  ,2.155772956389e-05  
  2.460367604147e+03  ,2.155942534667e-05  
  2.466039337234e+03  ,2.156112877952e-05  
  2.471724145016e+03  ,2.156284175921e-05  
  2.477422057633e+03  ,2.156456073656e-05  
  2.483133105295e+03  ,2.156628743972e-05  
  2.488857318282e+03  ,2.156802206395e-05  
  2.494594726943e+03  ,2.156976625168e-05  
  2.500345361696e+03  ,2.157151662543e-05  
  2.506109253032e+03  ,2.157327491278e-05  
  2.511886431509e+03  ,2.157504113956e-05  
  2.517676927758e+03  ,2.157681720384e-05  
  2.523480772480e+03  ,2.157859947347e-05  
  2.529297996446e+03  ,2.158038984712e-05  
  2.535128630497e+03  ,2.158218835141e-05  
  2.540972705549e+03  ,2.158399501297e-05  
  2.546830252585e+03  ,2.158581155692e-05  
  2.552701302661e+03  ,2.158763461284e-05  
  2.558585886905e+03  ,2.158946599366e-05  
  2.564484036517e+03  ,2.159130555165e-05  
  2.570395782768e+03  ,2.159315527343e-05  
  2.576321157002e+03  ,2.159501161681e-05  
  2.582260190634e+03  ,2.159687630614e-05  
  2.588212915153e+03  ,2.159874945679e-05  
  2.594179362118e+03  ,2.160063288061e-05  
  2.600159563165e+03  ,2.160252303682e-05  
  2.606153549998e+03  ,2.160442182645e-05  
  2.612161354399e+03  ,2.160632909963e-05  
  2.618183008219e+03  ,2.160824684585e-05  
  2.624218543384e+03  ,2.161017152638e-05  
  2.630267991895e+03  ,2.161210486373e-05  
  2.636331385825e+03  ,2.161404688592e-05  
  2.642408757321e+03  ,2.161599958418e-05  
  2.648500138606e+03  ,2.161795933152e-05  
  2.654605561975e+03  ,2.161992784922e-05  
  2.660725059798e+03  ,2.162190534696e-05  
  2.666858664521e+03  ,2.162389354553e-05  
  2.673006408663e+03  ,2.162588890916e-05  
  2.679168324819e+03  ,2.162789334056e-05  
  2.685344445658e+03  ,2.162990686935e-05  
  2.691534803926e+03  ,2.163193130680e-05  
  2.697739432444e+03  ,2.163396302732e-05  
  2.703958364108e+03  ,2.163600393398e-05  
  2.710191631890e+03  ,2.163805414897e-05  
  2.716439268839e+03  ,2.164011529856e-05  
  2.722701308077e+03  ,2.164218403560e-05  
  2.728977782808e+03  ,2.164426217175e-05  
  2.735268726306e+03  ,2.164635142489e-05  
  2.741574171927e+03  ,2.164844835751e-05  
  2.747894153102e+03  ,2.165055468735e-05  
  2.754228703338e+03  ,2.165267063215e-05  
  2.760577856220e+03  ,2.165479781513e-05  
  2.766941645411e+03  ,2.165693289538e-05  
  2.773320104651e+03  ,2.165907758995e-05  
  2.779713267759e+03  ,2.166123380366e-05  
  2.786121168629e+03  ,2.166339791484e-05  
  2.792543841237e+03  ,2.166557173395e-05  
  2.798981319634e+03  ,2.166775548267e-05  
  2.805433637951e+03  ,2.166995078103e-05  
  2.811900830398e+03  ,2.167215429452e-05  
  2.818382931264e+03  ,2.167436764264e-05  
  2.824879974915e+03  ,2.167659282686e-05  
  2.831391995799e+03  ,2.167882632385e-05  
  2.837919028441e+03  ,2.168106975147e-05  
  2.844461107447e+03  ,2.168332343141e-05  
  2.851018267503e+03  ,2.168558898049e-05  
  2.857590543374e+03  ,2.168786297360e-05  
  2.864177969906e+03  ,2.169014722108e-05  
  2.870780582024e+03  ,2.169244363016e-05  
  2.877398414735e+03  ,2.169474848557e-05  
  2.884031503126e+03  ,2.169706379261e-05  
  2.890679882365e+03  ,2.169938958514e-05  
  2.897343587701e+03  ,2.170172757447e-05  
  2.904022654464e+03  ,2.170407434066e-05  
  2.910717118066e+03  ,2.170643169376e-05  
  2.917427014001e+03  ,2.170880134404e-05  
  2.924152377843e+03  ,2.171117997283e-05  
  2.930893245250e+03  ,2.171356939042e-05  
  2.937649651961e+03  ,2.171597120693e-05  
  2.944421633798e+03  ,2.171838210632e-05  
  2.951209226666e+03  ,2.172080389848e-05  
  2.958012466551e+03  ,2.172323839259e-05  
  2.964831389524e+03  ,2.172568197472e-05  
  2.971666031737e+03  ,2.172813665539e-05  
  2.978516429429e+03  ,2.173060414292e-05  
  2.985382618917e+03  ,2.173308092540e-05  
  2.992264636608e+03  ,2.173556881187e-05  
  2.999162518987e+03  ,2.173806971237e-05  
  3.006076302628e+03  ,2.174058011701e-05  
  3.013006024186e+03  ,2.174310183510e-05  
  3.019951720401e+03  ,2.174563657274e-05  
  3.026913428101e+03  ,2.174818102606e-05  
  3.033891184194e+03  ,2.175073690171e-05  
  3.040885025676e+03  ,2.175330600778e-05  
  3.047894989627e+03  ,2.175588494050e-05  
  3.054921113215e+03  ,2.175847540544e-05  
  3.061963433690e+03  ,2.176107931395e-05  
  3.069021988391e+03  ,2.176369316110e-05  
  3.076096814740e+03  ,2.176631875551e-05  
  3.083187950249e+03  ,2.176895790501e-05  
  3.090295432513e+03  ,2.177160710611e-05  
  3.097419299216e+03  ,2.177426827187e-05  
  3.104559588128e+03  ,2.177694321032e-05  
  3.111716337105e+03  ,2.177962831481e-05  
  3.118889584093e+03  ,2.178232549858e-05  
  3.126079367123e+03  ,2.178503646340e-05  
  3.133285724315e+03  ,2.178775792083e-05  
  3.140508693876e+03  ,2.179049157318e-05  
  3.147748314101e+03  ,2.179323933402e-05  
  3.155004623374e+03  ,2.179599759902e-05  
  3.162277660168e+03  ,2.179876828253e-05  
  3.169567463043e+03  ,2.180155308464e-05  
  3.176874070649e+03  ,2.180434861599e-05  
  3.184197521726e+03  ,2.180715855914e-05  
  3.191537855100e+03  ,2.180997920393e-05  
  3.198895109691e+03  ,2.181281257321e-05  
  3.206269324505e+03  ,2.181566047411e-05  
  3.213660538640e+03  ,2.181851930524e-05  
  3.221068791283e+03  ,2.182139098220e-05  
  3.228494121712e+03  ,2.182427720256e-05  
  3.235936569296e+03  ,2.182717469300e-05  
  3.243396173493e+03  ,2.183008691707e-05  
  3.250872973854e+03  ,2.183301038462e-05  
  3.258367010019e+03  ,2.183594701230e-05  
  3.265878321723e+03  ,2.183889849631e-05  
  3.273406948788e+03  ,2.184186145858e-05  
  3.280952931131e+03  ,2.184483947018e-05  
  3.288516308759e+03  ,2.184782904434e-05  
  3.296097121774e+03  ,2.185083198753e-05  
  3.303695410368e+03  ,2.185385010531e-05  
  3.311311214825e+03  ,2.185688002427e-05  
  3.318944575525e+03  ,2.185992520211e-05  
  3.326595532939e+03  ,2.186298226701e-05  
  3.334264127632e+03  ,2.186605302526e-05  
  3.341950400261e+03  ,2.186913928222e-05  
  3.349654391578e+03  ,2.187223755626e-05  
  3.357376142429e+03  ,2.187535152805e-05  
  3.365115693754e+03  ,2.187847760443e-05  
  3.372873086588e+03  ,2.188161770439e-05  
  3.380648362059e+03  ,2.188477351921e-05  
  3.388441561391e+03  ,2.188794168421e-05  
  3.396252725903e+03  ,2.189112587983e-05  
  3.404081897009e+03  ,2.189432240060e-05  
  3.411929116219e+03  ,2.189753328070e-05  
  3.419794425136e+03  ,2.190076020993e-05  
  3.427677865464e+03  ,2.190399982847e-05  
  3.435579478998e+03  ,2.190725570085e-05  
  3.443499307633e+03  ,2.191052435379e-05  
  3.451437393358e+03  ,2.191380935088e-05  
  3.459393778261e+03  ,2.191710722003e-05  
  3.467368504525e+03  ,2.192041976575e-05  
  3.475361614431e+03  ,2.192374902534e-05  
  3.483373150359e+03  ,2.192709117859e-05  
  3.491403154785e+03  ,2.193045013816e-05  
  3.499451670283e+03  ,2.193382220115e-05  
  3.507518739525e+03  ,2.193721116367e-05  
  3.515604405282e+03  ,2.194061344117e-05  
  3.523708710424e+03  ,2.194403271216e-05  
  3.531831697919e+03  ,2.194746539280e-05  
  3.539973410834e+03  ,2.195091516115e-05  
  3.548133892335e+03  ,2.195437855326e-05  
  3.556313185689e+03  ,2.195785725348e-05  
  3.564511334262e+03  ,2.196135342281e-05  
  3.572728381519e+03  ,2.196486324091e-05  
  3.580964371026e+03  ,2.196839050482e-05  
  3.589219346449e+03  ,2.197193175447e-05  
  3.597493351557e+03  ,2.197549042639e-05  
  3.605786430216e+03  ,2.197906330291e-05  
  3.614098626395e+03  ,2.198265381981e-05  
  3.622429984166e+03  ,2.198625851954e-05  
  3.630780547700e+03  ,2.198988095731e-05  
  3.639150361271e+03  ,2.199351779884e-05  
  3.647539469255e+03  ,2.199717259911e-05  
  3.655947916131e+03  ,2.200084190390e-05  
  3.664375746478e+03  ,2.200452926715e-05  
  3.672823004980e+03  ,2.200823135899e-05  
  3.681289736425e+03  ,2.201195148649e-05  
  3.689775985701e+03  ,2.201568656797e-05  
  3.698281797802e+03  ,2.201943990917e-05  
  3.706807217825e+03  ,2.202320818390e-05  
  3.715352290971e+03  ,2.202699494374e-05  
  3.723917062545e+03  ,2.203079674050e-05  
  3.732501577956e+03  ,2.203461724957e-05  
  3.741105882720e+03  ,2.203845289977e-05  
  3.749730022454e+03  ,2.204230736591e-05  
  3.758374042884e+03  ,2.204617720331e-05  
  3.767037989838e+03  ,2.205006596108e-05  
  3.775721909253e+03  ,2.205397019590e-05  
  3.784425847170e+03  ,2.205789345577e-05  
  3.793149849736e+03  ,2.206183242549e-05  
  3.801893963205e+03  ,2.206579065276e-05  
  3.810658233937e+03  ,2.206976469781e-05  
  3.819442708400e+03  ,2.207375797964e-05  
  3.828247433167e+03  ,2.207776731473e-05  
  3.837072454922e+03  ,2.208179612123e-05  
  3.845917820453e+03  ,2.208584109053e-05  
  3.854783576657e+03  ,2.208990563908e-05  
  3.863669770540e+03  ,2.209398658918e-05  
  3.872576449215e+03  ,2.209808722716e-05  
  3.881503659906e+03  ,2.210220612154e-05  
  3.890451449942e+03  ,2.210634132531e-05  
  3.899419866765e+03  ,2.211049676997e-05  
  3.908408957923e+03  ,2.211466876533e-05  
  3.917418771077e+03  ,2.211886098300e-05  
  3.926449353995e+03  ,2.212306999406e-05  
  3.935500754557e+03  ,2.212729947028e-05  
  3.944573020752e+03  ,2.213154572219e-05  
  3.953666200681e+03  ,2.213581268349e-05  
  3.962780342554e+03  ,2.214009840660e-05  
  3.971915494694e+03  ,2.214440133987e-05  
  3.981071705534e+03  ,2.214872502176e-05  
  3.990249023621e+03  ,2.215306602930e-05  
  3.999447497610e+03  ,2.215742803281e-05  
