  Frequency            , SQRT(S(NTOT(ONOISE)))
  1.541700452949e+03  ,1.183292470924e-07  
  1.545254439538e+03  ,1.184656455458e-07  
  1.548816618912e+03  ,1.186022010223e-07  
  1.552387009958e+03  ,1.187389137029e-07  
  1.555965631605e+03  ,1.188757837689e-07  
  1.559552502827e+03  ,1.190128114017e-07  
  1.563147642641e+03  ,1.191499967829e-07  
  1.566751070108e+03  ,1.192873400943e-07  
  1.570362804333e+03  ,1.194248415180e-07  
  1.573982864466e+03  ,1.195625012363e-07  
  1.577611269699e+03  ,1.197003194315e-07  
  1.581248039270e+03  ,1.198382962864e-07  
  1.584893192461e+03  ,1.199764319839e-07  
  1.588546748598e+03  ,1.201147267070e-07  
  1.592208727051e+03  ,1.202531806392e-07  
  1.595879147236e+03  ,1.203917939638e-07  
  1.599558028614e+03  ,1.205305668646e-07  
  1.603245390690e+03  ,1.206694995255e-07  
  1.606941253013e+03  ,1.208085921308e-07  
  1.610645635178e+03  ,1.209478448647e-07  
  1.614358556826e+03  ,1.210872579119e-07  
  1.618080037643e+03  ,1.212268314571e-07  
  1.621810097359e+03  ,1.213665656853e-07  
  1.625548755750e+03  ,1.215064607818e-07  
  1.629296032639e+03  ,1.216465169319e-07  
  1.633051947894e+03  ,1.217867343214e-07  
  1.636816521428e+03  ,1.219271131360e-07  
  1.640589773199e+03  ,1.220676535619e-07  
  1.644371723215e+03  ,1.222083557853e-07  
  1.648162391525e+03  ,1.223492199928e-07  
  1.651961798229e+03  ,1.224902463709e-07  
  1.655769963469e+03  ,1.226314351067e-07  
  1.659586907437e+03  ,1.227727863874e-07  
  1.663412650370e+03  ,1.229143004002e-07  
  1.667247212551e+03  ,1.230559773327e-07  
  1.671090614310e+03  ,1.231978173727e-07  
  1.674942876026e+03  ,1.233398207083e-07  
  1.678804018122e+03  ,1.234819875276e-07  
  1.682674061070e+03  ,1.236243180191e-07  
  1.686553025388e+03  ,1.237668123715e-07  
  1.690440931643e+03  ,1.239094707735e-07  
  1.694337800447e+03  ,1.240522934144e-07  
  1.698243652461e+03  ,1.241952804834e-07  
  1.702158508395e+03  ,1.243384321700e-07  
  1.706082389003e+03  ,1.244817486640e-07  
  1.710015315090e+03  ,1.246252301554e-07  
  1.713957307508e+03  ,1.247688768343e-07  
  1.717908387157e+03  ,1.249126888911e-07  
  1.721868574986e+03  ,1.250566665165e-07  
  1.725837891990e+03  ,1.252008099013e-07  
  1.729816359215e+03  ,1.253451192431e-07  
  1.733803997754e+03  ,1.254895947331e-07  
  1.737800828749e+03  ,1.256342365564e-07  
  1.741806873391e+03  ,1.257790449047e-07  
  1.745822152920e+03  ,1.259240199698e-07  
  1.749846688624e+03  ,1.260691619440e-07  
  1.753880501841e+03  ,1.262144710196e-07  
  1.757923613958e+03  ,1.263599473892e-07  
  1.761976046411e+03  ,1.265055912457e-07  
  1.766037820686e+03  ,1.266514027821e-07  
  1.770108958317e+03  ,1.267973821916e-07  
  1.774189480890e+03  ,1.269435296678e-07  
  1.778279410039e+03  ,1.270898454044e-07  
  1.782378767448e+03  ,1.272363295954e-07  
  1.786487574852e+03  ,1.273829824348e-07  
  1.790605854035e+03  ,1.275298041170e-07  
  1.794733626832e+03  ,1.276767948368e-07  
  1.798870915128e+03  ,1.278239547888e-07  
  1.803017740859e+03  ,1.279712841682e-07  
  1.807174126011e+03  ,1.281187831703e-07  
  1.811340092619e+03  ,1.282664519905e-07  
  1.815515662773e+03  ,1.284142908245e-07  
  1.819700858610e+03  ,1.285622998685e-07  
  1.823895702319e+03  ,1.287104793184e-07  
  1.828100216142e+03  ,1.288588293708e-07  
  1.832314422371e+03  ,1.290073502222e-07  
  1.836538343348e+03  ,1.291560420696e-07  
  1.840772001469e+03  ,1.293049051099e-07  
  1.845015419179e+03  ,1.294539395406e-07  
  1.849268618978e+03  ,1.296031455592e-07  
  1.853531623414e+03  ,1.297525233634e-07  
  1.857804455091e+03  ,1.299020731512e-07  
  1.862087136663e+03  ,1.300517951209e-07  
  1.866379690834e+03  ,1.302016894709e-07  
  1.870682140365e+03  ,1.303517563999e-07  
  1.874994508067e+03  ,1.305019961068e-07  
  1.879316816803e+03  ,1.306524087908e-07  
  1.883649089489e+03  ,1.308029946511e-07  
  1.887991349096e+03  ,1.309537538875e-07  
  1.892343618645e+03  ,1.311046866997e-07  
  1.896705921211e+03  ,1.312557932877e-07  
  1.901078279923e+03  ,1.314070738520e-07  
  1.905460717963e+03  ,1.315585285930e-07  
  1.909853258566e+03  ,1.317101577114e-07  
  1.914255925021e+03  ,1.318619614082e-07  
  1.918668740670e+03  ,1.320139398847e-07  
  1.923091728910e+03  ,1.321660933423e-07  
  1.927524913191e+03  ,1.323184219827e-07  
  1.931968317017e+03  ,1.324709260077e-07  
  1.936421963946e+03  ,1.326236056195e-07  
  1.940885877592e+03  ,1.327764610205e-07  
  1.945360081622e+03  ,1.329294924133e-07  
  1.949844599758e+03  ,1.330827000007e-07  
  1.954339455775e+03  ,1.332360839858e-07  
  1.958844673506e+03  ,1.333896445720e-07  
  1.963360276836e+03  ,1.335433819626e-07  
  1.967886289706e+03  ,1.336972963616e-07  
  1.972422736115e+03  ,1.338513879730e-07  
  1.976969640112e+03  ,1.340056570009e-07  
  1.981527025805e+03  ,1.341601036499e-07  
  1.986094917357e+03  ,1.343147281246e-07  
  1.990673338987e+03  ,1.344695306301e-07  
  1.995262314969e+03  ,1.346245113715e-07  
  1.999861869632e+03  ,1.347796705542e-07  
  2.004472027365e+03  ,1.349350083839e-07  
  2.009092812608e+03  ,1.350905250666e-07  
  2.013724249862e+03  ,1.352462208082e-07  
  2.018366363681e+03  ,1.354020958152e-07  
  2.023019178678e+03  ,1.355581502943e-07  
  2.027682719521e+03  ,1.357143844522e-07  
  2.032357010936e+03  ,1.358707984960e-07  
  2.037042077705e+03  ,1.360273926331e-07  
  2.041737944669e+03  ,1.361841670710e-07  
  2.046444636724e+03  ,1.363411220175e-07  
  2.051162178825e+03  ,1.364982576807e-07  
  2.055890595984e+03  ,1.366555742688e-07  
  2.060629913270e+03  ,1.368130719904e-07  
  2.065380155810e+03  ,1.369707510542e-07  
  2.070141348791e+03  ,1.371286116692e-07  
  2.074913517455e+03  ,1.372866540447e-07  
  2.079696687103e+03  ,1.374448783901e-07  
  2.084490883097e+03  ,1.376032849152e-07  
  2.089296130854e+03  ,1.377618738300e-07  
  2.094112455851e+03  ,1.379206453445e-07  
  2.098939883623e+03  ,1.380795996693e-07  
  2.103778439766e+03  ,1.382387370151e-07  
  2.108628149933e+03  ,1.383980575928e-07  
  2.113489039836e+03  ,1.385575616136e-07  
  2.118361135248e+03  ,1.387172492889e-07  
  2.123244462000e+03  ,1.388771208303e-07  
  2.128139045982e+03  ,1.390371764498e-07  
  2.133044913146e+03  ,1.391974163596e-07  
  2.137962089502e+03  ,1.393578407719e-07  
  2.142890601120e+03  ,1.395184498995e-07  
  2.147830474130e+03  ,1.396792439552e-07  
  2.152781734724e+03  ,1.398402231522e-07  
  2.157744409152e+03  ,1.400013877038e-07  
  2.162718523727e+03  ,1.401627378236e-07  
  2.167704104819e+03  ,1.403242737256e-07  
  2.172701178863e+03  ,1.404859956238e-07  
  2.177709772353e+03  ,1.406479037326e-07  
  2.182729911843e+03  ,1.408099982666e-07  
  2.187761623949e+03  ,1.409722794406e-07  
  2.192804935350e+03  ,1.411347474698e-07  
  2.197859872784e+03  ,1.412974025695e-07  
  2.202926463053e+03  ,1.414602449553e-07  
  2.208004733019e+03  ,1.416232748430e-07  
  2.213094709605e+03  ,1.417864924487e-07  
  2.218196419800e+03  ,1.419498979888e-07  
  2.223309890651e+03  ,1.421134916799e-07  
  2.228435149270e+03  ,1.422772737387e-07  
  2.233572222830e+03  ,1.424412443825e-07  
  2.238721138568e+03  ,1.426054038284e-07  
  2.243881923782e+03  ,1.427697522942e-07  
  2.249054605835e+03  ,1.429342899976e-07  
  2.254239212152e+03  ,1.430990171568e-07  
  2.259435770221e+03  ,1.432639339901e-07  
  2.264644307593e+03  ,1.434290407160e-07  
  2.269864851883e+03  ,1.435943375534e-07  
  2.275097430772e+03  ,1.437598247215e-07  
  2.280342072000e+03  ,1.439255024396e-07  
  2.285598803375e+03  ,1.440913709272e-07  
  2.290867652767e+03  ,1.442574304042e-07  
  2.296148648112e+03  ,1.444236810908e-07  
  2.301441817408e+03  ,1.445901232073e-07  
  2.306747188720e+03  ,1.447567569743e-07  
  2.312064790175e+03  ,1.449235826127e-07  
  2.317394649968e+03  ,1.450906003435e-07  
  2.322736796357e+03  ,1.452578103883e-07  
  2.328091257665e+03  ,1.454252129685e-07  
  2.333458062281e+03  ,1.455928083062e-07  
  2.338837238659e+03  ,1.457605966234e-07  
  2.344228815319e+03  ,1.459285781426e-07  
  2.349632820848e+03  ,1.460967530863e-07  
  2.355049283896e+03  ,1.462651216776e-07  
  2.360478233180e+03  ,1.464336841395e-07  
  2.365919697485e+03  ,1.466024406956e-07  
  2.371373705661e+03  ,1.467713915694e-07  
  2.376840286624e+03  ,1.469405369850e-07  
  2.382319469358e+03  ,1.471098771664e-07  
  2.387811282913e+03  ,1.472794123383e-07  
  2.393315756405e+03  ,1.474491427253e-07  
  2.398832919019e+03  ,1.476190685523e-07  
  2.404362800006e+03  ,1.477891900447e-07  
  2.409905428686e+03  ,1.479595074278e-07  
  2.415460834445e+03  ,1.481300209275e-07  
  2.421029046736e+03  ,1.483007307697e-07  
  2.426610095082e+03  ,1.484716371808e-07  
  2.432204009073e+03  ,1.486427403872e-07  
  2.437810818368e+03  ,1.488140406158e-07  
  2.443430552694e+03  ,1.489855380936e-07  
  2.449063241844e+03  ,1.491572330479e-07  
  2.454708915685e+03  ,1.493291257063e-07  
  2.460367604147e+03  ,1.495012162967e-07  
  2.466039337234e+03  ,1.496735050471e-07  
  2.471724145016e+03  ,1.498459921859e-07  
  2.477422057633e+03  ,1.500186779417e-07  
  2.483133105295e+03  ,1.501915625435e-07  
  2.488857318282e+03  ,1.503646462203e-07  
  2.494594726943e+03  ,1.505379292017e-07  
  2.500345361696e+03  ,1.507114117172e-07  
  2.506109253032e+03  ,1.508850939969e-07  
  2.511886431509e+03  ,1.510589762709e-07  
  2.517676927758e+03  ,1.512330587697e-07  
  2.523480772480e+03  ,1.514073417241e-07  
  2.529297996446e+03  ,1.515818253650e-07  
  2.535128630497e+03  ,1.517565099238e-07  
  2.540972705549e+03  ,1.519313956319e-07  
  2.546830252585e+03  ,1.521064827213e-07  
  2.552701302661e+03  ,1.522817714239e-07  
  2.558585886905e+03  ,1.524572619721e-07  
  2.564484036517e+03  ,1.526329545985e-07  
  2.570395782768e+03  ,1.528088495360e-07  
  2.576321157002e+03  ,1.529849470177e-07  
  2.582260190634e+03  ,1.531612472770e-07  
  2.588212915153e+03  ,1.533377505477e-07  
  2.594179362118e+03  ,1.535144570637e-07  
  2.600159563165e+03  ,1.536913670592e-07  
  2.606153549998e+03  ,1.538684807686e-07  
  2.612161354399e+03  ,1.540457984268e-07  
  2.618183008219e+03  ,1.542233202687e-07  
  2.624218543384e+03  ,1.544010465298e-07  
  2.630267991895e+03  ,1.545789774455e-07  
  2.636331385825e+03  ,1.547571132516e-07  
  2.642408757321e+03  ,1.549354541844e-07  
  2.648500138606e+03  ,1.551140004802e-07  
  2.654605561975e+03  ,1.552927523756e-07  
  2.660725059798e+03  ,1.554717101076e-07  
  2.666858664521e+03  ,1.556508739134e-07  
  2.673006408663e+03  ,1.558302440304e-07  
  2.679168324819e+03  ,1.560098206965e-07  
  2.685344445658e+03  ,1.561896041496e-07  
  2.691534803926e+03  ,1.563695946280e-07  
  2.697739432444e+03  ,1.565497923704e-07  
  2.703958364108e+03  ,1.567301976155e-07  
  2.710191631890e+03  ,1.569108106024e-07  
  2.716439268839e+03  ,1.570916315707e-07  
  2.722701308077e+03  ,1.572726607599e-07  
  2.728977782808e+03  ,1.574538984100e-07  
  2.735268726306e+03  ,1.576353447612e-07  
  2.741574171927e+03  ,1.578170000541e-07  
  2.747894153102e+03  ,1.579988645294e-07  
  2.754228703338e+03  ,1.581809384281e-07  
  2.760577856220e+03  ,1.583632219916e-07  
  2.766941645411e+03  ,1.585457154616e-07  
  2.773320104651e+03  ,1.587284190798e-07  
  2.779713267759e+03  ,1.589113330886e-07  
  2.786121168629e+03  ,1.590944577385e-07  
  2.792543841237e+03  ,1.592777932725e-07  
  2.798981319634e+03  ,1.594613399251e-07  
  2.805433637951e+03  ,1.596450979397e-07  
  2.811900830398e+03  ,1.598290675597e-07  
  2.818382931264e+03  ,1.600132490291e-07  
  2.824879974915e+03  ,1.601976425920e-07  
  2.831391995799e+03  ,1.603822484928e-07  
  2.837919028441e+03  ,1.605670669762e-07  
  2.844461107447e+03  ,1.607520982871e-07  
  2.851018267503e+03  ,1.609373426709e-07  
  2.857590543374e+03  ,1.611228003729e-07  
  2.864177969906e+03  ,1.613084716392e-07  
  2.870780582024e+03  ,1.614943567157e-07  
  2.877398414735e+03  ,1.616804558489e-07  
  2.884031503126e+03  ,1.618667692854e-07  
  2.890679882365e+03  ,1.620532972721e-07  
  2.897343587701e+03  ,1.622400400564e-07  
  2.904022654464e+03  ,1.624269978857e-07  
  2.910717118066e+03  ,1.626141710079e-07  
  2.917427014001e+03  ,1.628015596710e-07  
  2.924152377843e+03  ,1.629891641234e-07  
  2.930893245250e+03  ,1.631769846139e-07  
  2.937649651961e+03  ,1.633650213912e-07  
  2.944421633798e+03  ,1.635532747047e-07  
  2.951209226666e+03  ,1.637417448039e-07  
  2.958012466551e+03  ,1.639304319387e-07  
  2.964831389524e+03  ,1.641193363590e-07  
  2.971666031737e+03  ,1.643084583153e-07  
  2.978516429429e+03  ,1.644977980584e-07  
  2.985382618917e+03  ,1.646873558390e-07  
  2.992264636608e+03  ,1.648771319086e-07  
  2.999162518987e+03  ,1.650671265186e-07  
  3.006076302628e+03  ,1.652573399208e-07  
  3.013006024186e+03  ,1.654477723675e-07  
  3.019951720401e+03  ,1.656384241109e-07  
  3.026913428101e+03  ,1.658292954039e-07  
  3.033891184194e+03  ,1.660203864994e-07  
  3.040885025676e+03  ,1.662116976507e-07  
  3.047894989627e+03  ,1.664032291113e-07  
  3.054921113215e+03  ,1.665949811352e-07  
  3.061963433690e+03  ,1.667869539765e-07  
  3.069021988391e+03  ,1.669791478896e-07  
  3.076096814740e+03  ,1.671715631294e-07  
  3.083187950249e+03  ,1.673641999508e-07  
  3.090295432513e+03  ,1.675570586092e-07  
  3.097419299216e+03  ,1.677501393602e-07  
  3.104559588128e+03  ,1.679434424598e-07  
  3.111716337105e+03  ,1.681369681641e-07  
  3.118889584093e+03  ,1.683307167297e-07  
  3.126079367123e+03  ,1.685246884133e-07  
  3.133285724315e+03  ,1.687188834721e-07  
  3.140508693876e+03  ,1.689133021636e-07  
  3.147748314101e+03  ,1.691079447453e-07  
  3.155004623374e+03  ,1.693028114753e-07  
  3.162277660168e+03  ,1.694979026118e-07  
  3.169567463043e+03  ,1.696932184135e-07  
  3.176874070649e+03  ,1.698887591392e-07  
  3.184197521726e+03  ,1.700845250482e-07  
  3.191537855100e+03  ,1.702805163999e-07  
  3.198895109691e+03  ,1.704767334540e-07  
  3.206269324505e+03  ,1.706731764708e-07  
  3.213660538640e+03  ,1.708698457105e-07  
  3.221068791283e+03  ,1.710667414338e-07  
  3.228494121712e+03  ,1.712638639017e-07  
  3.235936569296e+03  ,1.714612133755e-07  
  3.243396173493e+03  ,1.716587901168e-07  
  3.250872973854e+03  ,1.718565943875e-07  
  3.258367010019e+03  ,1.720546264497e-07  
  3.265878321723e+03  ,1.722528865659e-07  
  3.273406948788e+03  ,1.724513749989e-07  
  3.280952931131e+03  ,1.726500920119e-07  
  3.288516308759e+03  ,1.728490378681e-07  
  3.296097121774e+03  ,1.730482128314e-07  
  3.303695410368e+03  ,1.732476171656e-07  
  3.311311214825e+03  ,1.734472511352e-07  
  3.318944575525e+03  ,1.736471150047e-07  
  3.326595532939e+03  ,1.738472090390e-07  
  3.334264127632e+03  ,1.740475335034e-07  
  3.341950400261e+03  ,1.742480886633e-07  
  3.349654391578e+03  ,1.744488747846e-07  
  3.357376142429e+03  ,1.746498921335e-07  
  3.365115693754e+03  ,1.748511409764e-07  
  3.372873086588e+03  ,1.750526215800e-07  
  3.380648362059e+03  ,1.752543342115e-07  
  3.388441561391e+03  ,1.754562791380e-07  
  3.396252725903e+03  ,1.756584566274e-07  
  3.404081897009e+03  ,1.758608669477e-07  
  3.411929116219e+03  ,1.760635103670e-07  
  3.419794425136e+03  ,1.762663871540e-07  
  3.427677865464e+03  ,1.764694975777e-07  
  3.435579478998e+03  ,1.766728419072e-07  
  3.443499307633e+03  ,1.768764204120e-07  
  3.451437393358e+03  ,1.770802333620e-07  
  3.459393778261e+03  ,1.772842810274e-07  
  3.467368504525e+03  ,1.774885636786e-07  
  3.475361614431e+03  ,1.776930815863e-07  
  3.483373150359e+03  ,1.778978350218e-07  
  3.491403154785e+03  ,1.781028242562e-07  
  3.499451670283e+03  ,1.783080495615e-07  
  3.507518739525e+03  ,1.785135112095e-07  
  3.515604405282e+03  ,1.787192094726e-07  
  3.523708710424e+03  ,1.789251446235e-07  
  3.531831697919e+03  ,1.791313169352e-07  
  3.539973410834e+03  ,1.793377266902e-07  
  3.548133892335e+03  ,1.795443741622e-07  
  3.556313185689e+03  ,1.797512596158e-07  
  3.564511334262e+03  ,1.799583833250e-07  
  3.572728381519e+03  ,1.801657455645e-07  
  3.580964371026e+03  ,1.803733466091e-07  
  3.589219346449e+03  ,1.805811867340e-07  
  3.597493351557e+03  ,1.807892662147e-07  
  3.605786430216e+03  ,1.809975853270e-07  
  3.614098626395e+03  ,1.812061443469e-07  
  3.622429984166e+03  ,1.814149435510e-07  
  3.630780547700e+03  ,1.816239832160e-07  
  3.639150361271e+03  ,1.818332636190e-07  
  3.647539469255e+03  ,1.820427850373e-07  
  3.655947916131e+03  ,1.822525477487e-07  
  3.664375746478e+03  ,1.824625520312e-07  
  3.672823004980e+03  ,1.826727981632e-07  
  3.681289736425e+03  ,1.828832864233e-07  
  3.689775985701e+03  ,1.830940170906e-07  
  3.698281797802e+03  ,1.833049904444e-07  
  3.706807217825e+03  ,1.835162067643e-07  
  3.715352290971e+03  ,1.837276663302e-07  
  3.723917062545e+03  ,1.839393694225e-07  
  3.732501577956e+03  ,1.841513163217e-07  
  3.741105882720e+03  ,1.843635073088e-07  
  3.749730022454e+03  ,1.845759426651e-07  
  3.758374042884e+03  ,1.847886226721e-07  
  3.767037989838e+03  ,1.850015476117e-07  
  3.775721909253e+03  ,1.852147177661e-07  
  3.784425847170e+03  ,1.854281334180e-07  
  3.793149849736e+03  ,1.856417948501e-07  
  3.801893963205e+03  ,1.858557023458e-07  
  3.810658233937e+03  ,1.860698561884e-07  
  3.819442708400e+03  ,1.862842566619e-07  
  3.828247433167e+03  ,1.864989040504e-07  
  3.837072454922e+03  ,1.867137986385e-07  
  3.845917820453e+03  ,1.869289407110e-07  
  3.854783576657e+03  ,1.871443305531e-07  
  3.863669770540e+03  ,1.873599684502e-07  
  3.872576449215e+03  ,1.875758546881e-07  
  3.881503659906e+03  ,1.877919895532e-07  
  3.890451449942e+03  ,1.880083733317e-07  
  3.899419866765e+03  ,1.882250063105e-07  
  3.908408957923e+03  ,1.884418887768e-07  
  3.917418771077e+03  ,1.886590210180e-07  
  3.926449353995e+03  ,1.888764033220e-07  
  3.935500754557e+03  ,1.890940359769e-07  
  3.944573020752e+03  ,1.893119192711e-07  
  3.953666200681e+03  ,1.895300534934e-07  
  3.962780342554e+03  ,1.897484389330e-07  
  3.971915494694e+03  ,1.899670758793e-07  
  3.981071705534e+03  ,1.901859646222e-07  
  3.990249023621e+03  ,1.904051054517e-07  
  3.999447497610e+03  ,1.906244986583e-07  
  4.008667176272e+03  ,1.908441445329e-07  
  4.017908108489e+03  ,1.910640433666e-07  
  4.027170343254e+03  ,1.912841954508e-07  
