  Frequency            , sqrt(ntot(onoise))   
  7.244359600748e+03  ,3.014624424455e-09  
  7.261059574350e+03  ,3.014624424455e-09  
  7.277798045367e+03  ,3.014624424455e-09  
  7.294575102544e+03  ,3.014624424455e-09  
  7.311390834833e+03  ,3.014624424455e-09  
  7.328245331388e+03  ,3.014624424455e-09  
  7.345138681570e+03  ,3.014624424455e-09  
  7.362070974946e+03  ,3.014624424455e-09  
  7.379042301289e+03  ,3.014624424455e-09  
  7.396052750581e+03  ,3.014624424455e-09  
  7.413102413008e+03  ,3.014624424455e-09  
  7.430191378965e+03  ,3.014624424455e-09  
  7.447319739058e+03  ,3.014624561649e-09  
  7.464487584099e+03  ,3.014624561649e-09  
  7.481695005110e+03  ,3.014624561649e-09  
  7.498942093323e+03  ,3.014624561649e-09  
  7.516228940180e+03  ,3.014624561649e-09  
  7.533555637336e+03  ,3.014624561649e-09  
  7.550922276653e+03  ,3.014624561649e-09  
  7.568328950208e+03  ,3.014624561649e-09  
  7.585775750290e+03  ,3.014624561649e-09  
  7.603262769400e+03  ,3.014624561649e-09  
  7.620790100253e+03  ,3.014624561649e-09  
  7.638357835775e+03  ,3.014624561649e-09  
  7.655966069111e+03  ,3.014624561649e-09  
  7.673614893617e+03  ,3.014624561649e-09  
  7.691304402864e+03  ,3.014624561649e-09  
  7.709034690643e+03  ,3.014624561649e-09  
  7.726805850955e+03  ,3.014624561649e-09  
  7.744617978024e+03  ,3.014624561649e-09  
  7.762471166285e+03  ,3.014624698844e-09  
  7.780365510396e+03  ,3.014624698844e-09  
  7.798301105231e+03  ,3.014624698844e-09  
  7.816278045882e+03  ,3.014624698844e-09  
  7.834296427660e+03  ,3.014624698844e-09  
  7.852356346099e+03  ,3.014624698844e-09  
  7.870457896949e+03  ,3.014624698844e-09  
  7.888601176184e+03  ,3.014624698844e-09  
  7.906786279997e+03  ,3.014624698844e-09  
  7.925013304803e+03  ,3.014624698844e-09  
  7.943282347241e+03  ,3.014624698844e-09  
  7.961593504172e+03  ,3.014624698844e-09  
  7.979946872678e+03  ,3.014624698844e-09  
  7.998342550069e+03  ,3.014624698844e-09  
  8.016780633875e+03  ,3.014624698844e-09  
  8.035261221854e+03  ,3.014624698844e-09  
  8.053784411989e+03  ,3.014624698844e-09  
  8.072350302487e+03  ,3.014624836038e-09  
  8.090958991782e+03  ,3.014624836038e-09  
  8.109610578537e+03  ,3.014624836038e-09  
  8.128305161639e+03  ,3.014624836038e-09  
  8.147042840207e+03  ,3.014624836038e-09  
  8.165823713584e+03  ,3.014624836038e-09  
  8.184647881346e+03  ,3.014624836038e-09  
  8.203515443296e+03  ,3.014624836038e-09  
  8.222426499469e+03  ,3.014624836038e-09  
  8.241381150128e+03  ,3.014624836038e-09  
  8.260379495770e+03  ,3.014624836038e-09  
  8.279421637122e+03  ,3.014624836038e-09  
  8.298507675142e+03  ,3.014624836038e-09  
  8.317637711025e+03  ,3.014624836038e-09  
  8.336811846195e+03  ,3.014624836038e-09  
  8.356030182311e+03  ,3.014624973233e-09  
  8.375292821267e+03  ,3.014624973233e-09  
  8.394599865192e+03  ,3.014624973233e-09  
  8.413951416450e+03  ,3.014624973233e-09  
  8.433347577641e+03  ,3.014624973233e-09  
  8.452788451601e+03  ,3.014624973233e-09  
  8.472274141404e+03  ,3.014624973233e-09  
  8.491804750361e+03  ,3.014624973233e-09  
  8.511380382022e+03  ,3.014624973233e-09  
  8.531001140174e+03  ,3.014624973233e-09  
  8.550667128845e+03  ,3.014624973233e-09  
  8.570378452302e+03  ,3.014624973233e-09  
  8.590135215052e+03  ,3.014624973233e-09  
  8.609937521844e+03  ,3.014624973233e-09  
  8.629785477668e+03  ,3.014624973233e-09  
  8.649679187755e+03  ,3.014625110428e-09  
  8.669618757580e+03  ,3.014625110428e-09  
  8.689604292861e+03  ,3.014625110428e-09  
  8.709635899559e+03  ,3.014625110428e-09  
  8.729713683879e+03  ,3.014625110428e-09  
  8.749837752273e+03  ,3.014625110428e-09  
  8.770008211434e+03  ,3.014625110428e-09  
  8.790225168307e+03  ,3.014625110428e-09  
  8.810488730078e+03  ,3.014625110428e-09  
  8.830799004184e+03  ,3.014625110428e-09  
  8.851156098306e+03  ,3.014625110428e-09  
  8.871560120378e+03  ,3.014625110428e-09  
  8.892011178578e+03  ,3.014625110428e-09  
  8.912509381336e+03  ,3.014625247622e-09  
  8.933054837331e+03  ,3.014625247622e-09  
  8.953647655494e+03  ,3.014625247622e-09  
  8.974287945006e+03  ,3.014625247622e-09  
  8.994975815298e+03  ,3.014625247622e-09  
  9.015711376058e+03  ,3.014625247622e-09  
  9.036494737221e+03  ,3.014625247622e-09  
  9.057326008980e+03  ,3.014625247622e-09  
  9.078205301780e+03  ,3.014625247622e-09  
  9.099132726321e+03  ,3.014625247622e-09  
  9.120108393557e+03  ,3.014625247622e-09  
  9.141132414701e+03  ,3.014625247622e-09  
  9.162204901218e+03  ,3.014625247622e-09  
  9.183325964834e+03  ,3.014625384817e-09  
  9.204495717530e+03  ,3.014625384817e-09  
  9.225714271546e+03  ,3.014625384817e-09  
  9.246981739380e+03  ,3.014625384817e-09  
  9.268298233792e+03  ,3.014625384817e-09  
  9.289663867797e+03  ,3.014625384817e-09  
  9.311078754676e+03  ,3.014625384817e-09  
  9.332543007968e+03  ,3.014625384817e-09  
  9.354056741474e+03  ,3.014625384817e-09  
  9.375620069257e+03  ,3.014625384817e-09  
  9.397233105644e+03  ,3.014625384817e-09  
  9.418895965226e+03  ,3.014625384817e-09  
  9.440608762857e+03  ,3.014625522011e-09  
  9.462371613656e+03  ,3.014625522011e-09  
  9.484184633007e+03  ,3.014625522011e-09  
  9.506047936561e+03  ,3.014625522011e-09  
  9.527961640234e+03  ,3.014625522011e-09  
  9.549925860212e+03  ,3.014625522011e-09  
  9.571940712946e+03  ,3.014625522011e-09  
  9.594006315157e+03  ,3.014625522011e-09  
  9.616122783835e+03  ,3.014625522011e-09  
  9.638290236238e+03  ,3.014625522011e-09  
  9.660508789896e+03  ,3.014625522011e-09  
  9.682778562610e+03  ,3.014625659206e-09  
  9.705099672453e+03  ,3.014625659206e-09  
  9.727472237768e+03  ,3.014625659206e-09  
  9.749896377172e+03  ,3.014625659206e-09  
  9.772372209556e+03  ,3.014625659206e-09  
  9.794899854085e+03  ,3.014625659206e-09  
  9.817479430198e+03  ,3.014625659206e-09  
  9.840111057609e+03  ,3.014625659206e-09  
  9.862794856310e+03  ,3.014625659206e-09  
  9.885530946567e+03  ,3.014625659206e-09  
  9.908319448926e+03  ,3.014625659206e-09  
  9.931160484207e+03  ,3.014625796401e-09  
  9.954054173513e+03  ,3.014625796401e-09  
  9.977000638223e+03  ,3.014625796401e-09  
  9.999999999998e+03  ,3.014625796401e-09  
  1.002305238078e+04  ,3.014625796401e-09  
  1.004615790278e+04  ,3.014625796401e-09  
  1.006931668852e+04  ,3.014625796401e-09  
  1.009252886076e+04  ,3.014625796401e-09  
  1.011579454260e+04  ,3.014625796401e-09  
  1.013911385736e+04  ,3.014625796401e-09  
  1.016248692870e+04  ,3.014625933595e-09  
  1.018591388054e+04  ,3.014625933595e-09  
  1.020939483707e+04  ,3.014625933595e-09  
  1.023292992281e+04  ,3.014625933595e-09  
  1.025651926251e+04  ,3.014625933595e-09  
  1.028016298126e+04  ,3.014625933595e-09  
  1.030386120441e+04  ,3.014625933595e-09  
  1.032761405761e+04  ,3.014625933595e-09  
  1.035142166679e+04  ,3.014625933595e-09  
  1.037528415818e+04  ,3.014625933595e-09  
  1.039920165829e+04  ,3.014626070790e-09  
  1.042317429393e+04  ,3.014626070790e-09  
  1.044720219221e+04  ,3.014626070790e-09  
  1.047128548051e+04  ,3.014626070790e-09  
  1.049542428652e+04  ,3.014626070790e-09  
  1.051961873823e+04  ,3.014626070790e-09  
  1.054386896391e+04  ,3.014626070790e-09  
  1.056817509213e+04  ,3.014626070790e-09  
  1.059253725177e+04  ,3.014626070790e-09  
  1.061695557198e+04  ,3.014626207984e-09  
  1.064143018224e+04  ,3.014626207984e-09  
  1.066596121230e+04  ,3.014626207984e-09  
  1.069054879222e+04  ,3.014626207984e-09  
  1.071519305237e+04  ,3.014626207984e-09  
  1.073989412341e+04  ,3.014626207984e-09  
  1.076465213630e+04  ,3.014626207984e-09  
  1.078946722230e+04  ,3.014626207984e-09  
  1.081433951298e+04  ,3.014626207984e-09  
  1.083926914021e+04  ,3.014626345179e-09  
  1.086425623617e+04  ,3.014626345179e-09  
  1.088930093333e+04  ,3.014626345179e-09  
  1.091440336449e+04  ,3.014626345179e-09  
  1.093956366272e+04  ,3.014626345179e-09  
  1.096478196143e+04  ,3.014626345179e-09  
  1.099005839432e+04  ,3.014626345179e-09  
  1.101539309541e+04  ,3.014626345179e-09  
  1.104078619902e+04  ,3.014626345179e-09  
  1.106623783977e+04  ,3.014626482373e-09  
  1.109174815262e+04  ,3.014626482373e-09  
  1.111731727281e+04  ,3.014626482373e-09  
  1.114294533591e+04  ,3.014626482373e-09  
  1.116863247780e+04  ,3.014626482373e-09  
  1.119437883467e+04  ,3.014626482373e-09  
  1.122018454302e+04  ,3.014626482373e-09  
  1.124604973967e+04  ,3.014626482373e-09  
  1.127197456175e+04  ,3.014626619568e-09  
  1.129795914673e+04  ,3.014626619568e-09  
  1.132400363235e+04  ,3.014626619568e-09  
  1.135010815672e+04  ,3.014626619568e-09  
  1.137627285823e+04  ,3.014626619568e-09  
  1.140249787561e+04  ,3.014626619568e-09  
  1.142878334790e+04  ,3.014626619568e-09  
  1.145512941445e+04  ,3.014626619568e-09  
  1.148153621497e+04  ,3.014626756762e-09  
  1.150800388944e+04  ,3.014626756762e-09  
  1.153453257821e+04  ,3.014626756762e-09  
  1.156112242192e+04  ,3.014626756762e-09  
  1.158777356155e+04  ,3.014626756762e-09  
  1.161448613840e+04  ,3.014626756762e-09  
  1.164126029410e+04  ,3.014626756762e-09  
  1.166809617061e+04  ,3.014626756762e-09  
  1.169499391020e+04  ,3.014626893957e-09  
  1.172195365548e+04  ,3.014626893957e-09  
  1.174897554939e+04  ,3.014626893957e-09  
  1.177605973521e+04  ,3.014626893957e-09  
  1.180320635651e+04  ,3.014626893957e-09  
  1.183041555725e+04  ,3.014626893957e-09  
  1.185768748167e+04  ,3.014626893957e-09  
  1.188502227437e+04  ,3.014627031152e-09  
  1.191242008027e+04  ,3.014627031152e-09  
  1.193988104464e+04  ,3.014627031152e-09  
  1.196740531307e+04  ,3.014627031152e-09  
  1.199499303149e+04  ,3.014627031152e-09  
  1.202264434617e+04  ,3.014627031152e-09  
  1.205035940372e+04  ,3.014627031152e-09  
  1.207813835107e+04  ,3.014627031152e-09  
  1.210598133550e+04  ,3.014627168346e-09  
  1.213388850465e+04  ,3.014627168346e-09  
  1.216186000646e+04  ,3.014627168346e-09  
  1.218989598925e+04  ,3.014627168346e-09  
  1.221799660165e+04  ,3.014627168346e-09  
  1.224616199265e+04  ,3.014627168346e-09  
  1.227439231158e+04  ,3.014627168346e-09  
  1.230268770812e+04  ,3.014627305541e-09  
  1.233104833229e+04  ,3.014627305541e-09  
  1.235947433444e+04  ,3.014627305541e-09  
  1.238796586530e+04  ,3.014627305541e-09  
  1.241652307592e+04  ,3.014627305541e-09  
  1.244514611771e+04  ,3.014627305541e-09  
  1.247383514243e+04  ,3.014627442735e-09  
  1.250259030217e+04  ,3.014627442735e-09  
  1.253141174941e+04  ,3.014627442735e-09  
  1.256029963695e+04  ,3.014627442735e-09  
  1.258925411794e+04  ,3.014627442735e-09  
  1.261827534590e+04  ,3.014627442735e-09  
  1.264736347471e+04  ,3.014627442735e-09  
  1.267651865858e+04  ,3.014627579930e-09  
  1.270574105208e+04  ,3.014627579930e-09  
  1.273503081016e+04  ,3.014627579930e-09  
  1.276438808811e+04  ,3.014627579930e-09  
  1.279381304157e+04  ,3.014627579930e-09  
  1.282330582656e+04  ,3.014627579930e-09  
  1.285286659943e+04  ,3.014627717124e-09  
  1.288249551693e+04  ,3.014627717124e-09  
  1.291219273613e+04  ,3.014627717124e-09  
  1.294195841450e+04  ,3.014627717124e-09  
  1.297179270984e+04  ,3.014627717124e-09  
  1.300169578033e+04  ,3.014627717124e-09  
  1.303166778452e+04  ,3.014627717124e-09  
  1.306170888132e+04  ,3.014627854319e-09  
  1.309181922999e+04  ,3.014627854319e-09  
  1.312199899019e+04  ,3.014627854319e-09  
  1.315224832192e+04  ,3.014627854319e-09  
  1.318256738556e+04  ,3.014627854319e-09  
  1.321295634186e+04  ,3.014627854319e-09  
  1.324341535194e+04  ,3.014627991513e-09  
  1.327394457729e+04  ,3.014627991513e-09  
  1.330454417978e+04  ,3.014627991513e-09  
  1.333521432163e+04  ,3.014627991513e-09  
  1.336595516546e+04  ,3.014627991513e-09  
  1.339676687426e+04  ,3.014628128708e-09  
  1.342764961138e+04  ,3.014628128708e-09  
  1.345860354056e+04  ,3.014628128708e-09  
  1.348962882591e+04  ,3.014628128708e-09  
  1.352072563194e+04  ,3.014628128708e-09  
  1.355189412351e+04  ,3.014628128708e-09  
  1.358313446587e+04  ,3.014628265902e-09  
  1.361444682466e+04  ,3.014628265902e-09  
  1.364583136589e+04  ,3.014628265902e-09  
  1.367728825596e+04  ,3.014628265902e-09  
  1.370881766165e+04  ,3.014628265902e-09  
  1.374041975012e+04  ,3.014628265902e-09  
  1.377209468894e+04  ,3.014628403096e-09  
  1.380384264603e+04  ,3.014628403096e-09  
  1.383566378971e+04  ,3.014628403096e-09  
  1.386755828872e+04  ,3.014628403096e-09  
  1.389952631213e+04  ,3.014628403096e-09  
  1.393156802945e+04  ,3.014628540291e-09  
  1.396368361056e+04  ,3.014628540291e-09  
  1.399587322572e+04  ,3.014628540291e-09  
  1.402813704562e+04  ,3.014628540291e-09  
  1.406047524130e+04  ,3.014628540291e-09  
  1.409288798422e+04  ,3.014628677485e-09  
  1.412537544622e+04  ,3.014628677485e-09  
  1.415793779957e+04  ,3.014628677485e-09  
  1.419057521689e+04  ,3.014628677485e-09  
  1.422328787123e+04  ,3.014628677485e-09  
  1.425607593602e+04  ,3.014628814680e-09  
  1.428893958511e+04  ,3.014628814680e-09  
  1.432187899273e+04  ,3.014628814680e-09  
  1.435489433353e+04  ,3.014628814680e-09  
  1.438798578256e+04  ,3.014628814680e-09  
  1.442115351525e+04  ,3.014628814680e-09  
  1.445439770746e+04  ,3.014628951874e-09  
  1.448771853544e+04  ,3.014628951874e-09  
  1.452111617587e+04  ,3.014628951874e-09  
  1.455459080582e+04  ,3.014628951874e-09  
  1.458814260275e+04  ,3.014629089069e-09  
  1.462177174456e+04  ,3.014629089069e-09  
  1.465547840956e+04  ,3.014629089069e-09  
  1.468926277644e+04  ,3.014629089069e-09  
  1.472312502432e+04  ,3.014629089069e-09  
  1.475706533276e+04  ,3.014629226263e-09  
  1.479108388168e+04  ,3.014629226263e-09  
  1.482518085146e+04  ,3.014629226263e-09  
  1.485935642287e+04  ,3.014629226263e-09  
  1.489361077711e+04  ,3.014629226263e-09  
  1.492794409579e+04  ,3.014629363457e-09  
  1.496235656094e+04  ,3.014629363457e-09  
  1.499684835502e+04  ,3.014629363457e-09  
  1.503141966090e+04  ,3.014629363457e-09  
  1.506607066186e+04  ,3.014629363457e-09  
  1.510080154164e+04  ,3.014629500652e-09  
  1.513561248436e+04  ,3.014629500652e-09  
  1.517050367459e+04  ,3.014629500652e-09  
  1.520547529732e+04  ,3.014629500652e-09  
  1.524052753797e+04  ,3.014629637846e-09  
  1.527566058238e+04  ,3.014629637846e-09  
  1.531087461682e+04  ,3.014629637846e-09  
  1.534616982799e+04  ,3.014629637846e-09  
  1.538154640303e+04  ,3.014629637846e-09  
  1.541700452949e+04  ,3.014629775041e-09  
  1.545254439538e+04  ,3.014629775041e-09  
  1.548816618912e+04  ,3.014629775041e-09  
  1.552387009958e+04  ,3.014629775041e-09  
  1.555965631605e+04  ,3.014629912235e-09  
  1.559552502827e+04  ,3.014629912235e-09  
  1.563147642641e+04  ,3.014629912235e-09  
  1.566751070108e+04  ,3.014629912235e-09  
  1.570362804333e+04  ,3.014630049429e-09  
  1.573982864466e+04  ,3.014630049429e-09  
  1.577611269699e+04  ,3.014630049429e-09  
  1.581248039270e+04  ,3.014630049429e-09  
  1.584893192461e+04  ,3.014630186624e-09  
  1.588546748597e+04  ,3.014630186624e-09  
  1.592208727051e+04  ,3.014630186624e-09  
  1.595879147236e+04  ,3.014630186624e-09  
  1.599558028614e+04  ,3.014630323818e-09  
  1.603245390690e+04  ,3.014630323818e-09  
  1.606941253013e+04  ,3.014630323818e-09  
  1.610645635178e+04  ,3.014630323818e-09  
  1.614358556826e+04  ,3.014630461013e-09  
  1.618080037643e+04  ,3.014630461013e-09  
  1.621810097359e+04  ,3.014630461013e-09  
  1.625548755750e+04  ,3.014630461013e-09  
  1.629296032639e+04  ,3.014630598207e-09  
  1.633051947894e+04  ,3.014630598207e-09  
  1.636816521427e+04  ,3.014630598207e-09  
  1.640589773199e+04  ,3.014630598207e-09  
  1.644371723215e+04  ,3.014630735401e-09  
  1.648162391525e+04  ,3.014630735401e-09  
  1.651961798229e+04  ,3.014630735401e-09  
  1.655769963469e+04  ,3.014630735401e-09  
  1.659586907437e+04  ,3.014630872596e-09  
  1.663412650370e+04  ,3.014630872596e-09  
  1.667247212551e+04  ,3.014630872596e-09  
  1.671090614310e+04  ,3.014630872596e-09  
  1.674942876026e+04  ,3.014631009790e-09  
  1.678804018122e+04  ,3.014631009790e-09  
  1.682674061070e+04  ,3.014631009790e-09  
  1.686553025388e+04  ,3.014631146984e-09  
  1.690440931643e+04  ,3.014631146984e-09  
  1.694337800447e+04  ,3.014631146984e-09  
  1.698243652461e+04  ,3.014631146984e-09  
  1.702158508395e+04  ,3.014631284179e-09  
  1.706082389003e+04  ,3.014631284179e-09  
  1.710015315090e+04  ,3.014631284179e-09  
  1.713957307508e+04  ,3.014631284179e-09  
  1.717908387157e+04  ,3.014631421373e-09  
  1.721868574986e+04  ,3.014631421373e-09  
  1.725837891990e+04  ,3.014631421373e-09  
  1.729816359215e+04  ,3.014631558567e-09  
  1.733803997754e+04  ,3.014631558567e-09  
  1.737800828749e+04  ,3.014631558567e-09  
  1.741806873391e+04  ,3.014631695762e-09  
  1.745822152920e+04  ,3.014631695762e-09  
  1.749846688624e+04  ,3.014631695762e-09  
  1.753880501841e+04  ,3.014631695762e-09  
  1.757923613958e+04  ,3.014631832956e-09  
  1.761976046411e+04  ,3.014631832956e-09  
  1.766037820686e+04  ,3.014631832956e-09  
  1.770108958317e+04  ,3.014631970150e-09  
  1.774189480890e+04  ,3.014631970150e-09  
  1.778279410039e+04  ,3.014631970150e-09  
  1.782378767448e+04  ,3.014632107344e-09  
  1.786487574852e+04  ,3.014632107344e-09  
  1.790605854035e+04  ,3.014632107344e-09  
  1.794733626832e+04  ,3.014632107344e-09  
  1.798870915128e+04  ,3.014632244539e-09  
  1.803017740859e+04  ,3.014632244539e-09  
  1.807174126011e+04  ,3.014632244539e-09  
  1.811340092619e+04  ,3.014632381733e-09  
  1.815515662773e+04  ,3.014632381733e-09  
  1.819700858610e+04  ,3.014632381733e-09  
  1.823895702319e+04  ,3.014632518927e-09  
  1.828100216142e+04  ,3.014632518927e-09  
  1.832314422371e+04  ,3.014632518927e-09  
  1.836538343348e+04  ,3.014632656122e-09  
  1.840772001469e+04  ,3.014632656122e-09  
  1.845015419179e+04  ,3.014632656122e-09  
  1.849268618978e+04  ,3.014632793316e-09  
  1.853531623414e+04  ,3.014632793316e-09  
  1.857804455091e+04  ,3.014632793316e-09  
  1.862087136662e+04  ,3.014632930510e-09  
  1.866379690834e+04  ,3.014632930510e-09  
  1.870682140365e+04  ,3.014632930510e-09  
  1.874994508067e+04  ,3.014633067704e-09  
  1.879316816803e+04  ,3.014633067704e-09  
  1.883649089489e+04  ,3.014633067704e-09  
  1.887991349096e+04  ,3.014633204899e-09  
  1.892343618645e+04  ,3.014633204899e-09  
  1.896705921211e+04  ,3.014633204899e-09  
  1.901078279923e+04  ,3.014633342093e-09  
  1.905460717963e+04  ,3.014633342093e-09  
  1.909853258566e+04  ,3.014633342093e-09  
  1.914255925021e+04  ,3.014633479287e-09  
  1.918668740670e+04  ,3.014633479287e-09  
  1.923091728910e+04  ,3.014633479287e-09  
  1.927524913190e+04  ,3.014633616481e-09  
  1.931968317016e+04  ,3.014633616481e-09  
  1.936421963946e+04  ,3.014633753675e-09  
  1.940885877592e+04  ,3.014633753675e-09  
  1.945360081622e+04  ,3.014633753675e-09  
  1.949844599758e+04  ,3.014633890870e-09  
  1.954339455775e+04  ,3.014633890870e-09  
  1.958844673506e+04  ,3.014633890870e-09  
  1.963360276836e+04  ,3.014634028064e-09  
  1.967886289706e+04  ,3.014634028064e-09  
  1.972422736114e+04  ,3.014634028064e-09  
  1.976969640111e+04  ,3.014634165258e-09  
  1.981527025805e+04  ,3.014634165258e-09  
  1.986094917357e+04  ,3.014634302452e-09  
  1.990673338987e+04  ,3.014634302452e-09  
  1.995262314968e+04  ,3.014634302452e-09  
  1.999861869632e+04  ,3.014634439646e-09  
  2.004472027365e+04  ,3.014634439646e-09  
  2.009092812608e+04  ,3.014634576841e-09  
  2.013724249862e+04  ,3.014634576841e-09  
  2.018366363681e+04  ,3.014634576841e-09  
  2.023019178678e+04  ,3.014634714035e-09  
  2.027682719521e+04  ,3.014634714035e-09  
  2.032357010936e+04  ,3.014634851229e-09  
  2.037042077705e+04  ,3.014634851229e-09  
  2.041737944669e+04  ,3.014634851229e-09  
  2.046444636724e+04  ,3.014634988423e-09  
  2.051162178825e+04  ,3.014634988423e-09  
  2.055890595984e+04  ,3.014635125617e-09  
  2.060629913270e+04  ,3.014635125617e-09  
  2.065380155810e+04  ,3.014635125617e-09  
  2.070141348791e+04  ,3.014635262811e-09  
  2.074913517454e+04  ,3.014635262811e-09  
  2.079696687103e+04  ,3.014635400006e-09  
  2.084490883097e+04  ,3.014635400006e-09  
  2.089296130854e+04  ,3.014635400006e-09  
  2.094112455850e+04  ,3.014635537200e-09  
  2.098939883623e+04  ,3.014635537200e-09  
  2.103778439766e+04  ,3.014635674394e-09  
  2.108628149933e+04  ,3.014635674394e-09  
  2.113489039836e+04  ,3.014635811588e-09  
  2.118361135248e+04  ,3.014635811588e-09  
  2.123244462000e+04  ,3.014635811588e-09  
  2.128139045982e+04  ,3.014635948782e-09  
  2.133044913146e+04  ,3.014635948782e-09  
  2.137962089502e+04  ,3.014636085976e-09  
  2.142890601120e+04  ,3.014636085976e-09  
  2.147830474130e+04  ,3.014636223170e-09  
  2.152781734724e+04  ,3.014636223170e-09  
  2.157744409152e+04  ,3.014636360364e-09  
  2.162718523727e+04  ,3.014636360364e-09  
  2.167704104819e+04  ,3.014636360364e-09  
  2.172701178863e+04  ,3.014636497559e-09  
  2.177709772353e+04  ,3.014636497559e-09  
  2.182729911842e+04  ,3.014636634753e-09  
  2.187761623949e+04  ,3.014636634753e-09  
  2.192804935350e+04  ,3.014636771947e-09  
  2.197859872784e+04  ,3.014636771947e-09  
  2.202926463053e+04  ,3.014636909141e-09  
  2.208004733018e+04  ,3.014636909141e-09  
  2.213094709605e+04  ,3.014637046335e-09  
  2.218196419800e+04  ,3.014637046335e-09  
  2.223309890651e+04  ,3.014637183529e-09  
  2.228435149270e+04  ,3.014637183529e-09  
  2.233572222830e+04  ,3.014637320723e-09  
  2.238721138568e+04  ,3.014637320723e-09  
  2.243881923782e+04  ,3.014637320723e-09  
  2.249054605835e+04  ,3.014637457917e-09  
  2.254239212152e+04  ,3.014637457917e-09  
  2.259435770220e+04  ,3.014637595111e-09  
  2.264644307593e+04  ,3.014637595111e-09  
  2.269864851883e+04  ,3.014637732305e-09  
  2.275097430772e+04  ,3.014637732305e-09  
  2.280342072000e+04  ,3.014637869499e-09  
  2.285598803375e+04  ,3.014637869499e-09  
  2.290867652767e+04  ,3.014638006693e-09  
  2.296148648112e+04  ,3.014638006693e-09  
  2.301441817408e+04  ,3.014638143887e-09  
  2.306747188720e+04  ,3.014638143887e-09  
  2.312064790175e+04  ,3.014638281081e-09  
  2.317394649968e+04  ,3.014638418275e-09  
  2.322736796357e+04  ,3.014638418275e-09  
  2.328091257664e+04  ,3.014638555469e-09  
  2.333458062280e+04  ,3.014638555469e-09  
  2.338837238659e+04  ,3.014638692663e-09  
  2.344228815319e+04  ,3.014638692663e-09  
  2.349632820848e+04  ,3.014638829857e-09  
  2.355049283895e+04  ,3.014638829857e-09  
  2.360478233180e+04  ,3.014638967051e-09  
  2.365919697485e+04  ,3.014638967051e-09  
  2.371373705661e+04  ,3.014639104245e-09  
  2.376840286624e+04  ,3.014639104245e-09  
  2.382319469358e+04  ,3.014639241439e-09  
  2.387811282913e+04  ,3.014639241439e-09  
  2.393315756405e+04  ,3.014639378633e-09  
  2.398832919019e+04  ,3.014639515827e-09  
  2.404362800006e+04  ,3.014639515827e-09  
  2.409905428686e+04  ,3.014639653021e-09  
  2.415460834444e+04  ,3.014639653021e-09  
  2.421029046736e+04  ,3.014639790215e-09  
  2.426610095082e+04  ,3.014639790215e-09  
  2.432204009073e+04  ,3.014639927409e-09  
  2.437810818368e+04  ,3.014640064603e-09  
  2.443430552693e+04  ,3.014640064603e-09  
  2.449063241844e+04  ,3.014640201797e-09  
  2.454708915684e+04  ,3.014640201797e-09  
  2.460367604147e+04  ,3.014640338991e-09  
  2.466039337234e+04  ,3.014640338991e-09  
  2.471724145016e+04  ,3.014640476184e-09  
  2.477422057633e+04  ,3.014640613378e-09  
  2.483133105295e+04  ,3.014640613378e-09  
  2.488857318282e+04  ,3.014640750572e-09  
  2.494594726942e+04  ,3.014640750572e-09  
  2.500345361696e+04  ,3.014640887766e-09  
  2.506109253032e+04  ,3.014641024960e-09  
  2.511886431509e+04  ,3.014641024960e-09  
  2.517676927758e+04  ,3.014641162154e-09  
  2.523480772480e+04  ,3.014641162154e-09  
  2.529297996446e+04  ,3.014641299348e-09  
  2.535128630497e+04  ,3.014641436542e-09  
  2.540972705549e+04  ,3.014641436542e-09  
  2.546830252584e+04  ,3.014641573736e-09  
  2.552701302661e+04  ,3.014641710929e-09  
  2.558585886905e+04  ,3.014641710929e-09  
  2.564484036517e+04  ,3.014641848123e-09  
  2.570395782768e+04  ,3.014641848123e-09  
  2.576321157002e+04  ,3.014641985317e-09  
  2.582260190634e+04  ,3.014642122511e-09  
  2.588212915152e+04  ,3.014642122511e-09  
  2.594179362118e+04  ,3.014642259705e-09  
  2.600159563165e+04  ,3.014642396899e-09  
  2.606153549998e+04  ,3.014642396899e-09  
  2.612161354399e+04  ,3.014642534092e-09  
  2.618183008218e+04  ,3.014642671286e-09  
  2.624218543384e+04  ,3.014642671286e-09  
  2.630267991895e+04  ,3.014642808480e-09  
  2.636331385825e+04  ,3.014642945674e-09  
  2.642408757321e+04  ,3.014642945674e-09  
  2.648500138606e+04  ,3.014643082868e-09  
  2.654605561975e+04  ,3.014643220061e-09  
  2.660725059798e+04  ,3.014643220061e-09  
  2.666858664521e+04  ,3.014643357255e-09  
  2.673006408663e+04  ,3.014643494449e-09  
  2.679168324818e+04  ,3.014643494449e-09  
  2.685344445658e+04  ,3.014643631643e-09  
  2.691534803926e+04  ,3.014643768836e-09  
  2.697739432444e+04  ,3.014643906030e-09  
  2.703958364108e+04  ,3.014643906030e-09  
  2.710191631890e+04  ,3.014644043224e-09  
  2.716439268838e+04  ,3.014644180418e-09  
  2.722701308077e+04  ,3.014644180418e-09  
  2.728977782807e+04  ,3.014644317611e-09  
  2.735268726306e+04  ,3.014644454805e-09  
  2.741574171927e+04  ,3.014644591999e-09  
  2.747894153102e+04  ,3.014644591999e-09  
  2.754228703338e+04  ,3.014644729193e-09  
  2.760577856220e+04  ,3.014644866386e-09  
